"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"MHQZ2UYV","journalArticle","2017","Quinto-Sánchez, Mirsha; Cintas, Celia; Silva de Cerqueira, Caio Cesar; Ramallo, Virginia; Acuña-Alonzo, Victor; Adhikari, Kaustubh; Castillo, Lucía; Gómez-Valdés, Jorge; Everardo, Paola; de Avila, Francisco; Hünemeier, Tábita; Jaramillo, Claudia; Arias, Williams; Fuentes, Macarena; Gallo, Carla; Poletti, Giovani; Schuler-Faccini, Lavinia; Bortolini, Maria Cátira; Canizales-Quinteros, Samuel; Rothhammer, Francisco; Bedoya, Gabriel; Rosique, Javier; Ruiz-Linares, Andrés; González-José, Rolando","Socioeconomic Status Is Not Related with Facial Fluctuating Asymmetry: Evidence from Latin-American Populations","PLOS ONE","","1932-6203","10.1371/journal.pone.0169287","https://dx.plos.org/10.1371/journal.pone.0169287","","2017-01-06","2021-06-20 20:47:27","2021-08-10 16:10:57","2021-06-20 20:47:27","e0169287","","1","12","","PLoS ONE","Socioeconomic Status Is Not Related with Facial Fluctuating Asymmetry","","","","","","","en","","","","","DOI.org (Crossref)","","Norte Grande,Sin región;Morfometría,Población viva,Genética","","C:\Users\yo\Zotero\storage\BD5FHZJE\Quinto-Sánchez et al. - 2017 - Socioeconomic Status Is Not Related with Facial Fl.pdf","","socioeconomic status; facial asymmetries","","Cray, James J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H75XCBCV","book","2004","Rothhammer, Francisco; Llop, Elena","Poblaciones Chilenas: Cuatro Décadas de Investigaciones Bioantropológicas","","956-11-1713-4 978-956-11-1713-6","","","https://books.google.cl/books?id=ANq-zHwe6VYC&printsec=frontcover&hl=es-419#v=onepage&q&f=false","","2004","2021-06-22 21:24:18","2021-06-22 21:33:38","","","","","","","","","","","","","Editorial Universitaria","Santiago, Chile","","","","","","","","Sin región,Norte Grande,Norte Chico,Centro,Sur,Extremo Sur;Genética,Dental,Bioarqueología,Morfometría,Osteología,Población viva","","","","restos esqueletales; paleopatología; ADN mitocondrial; historia de la bioantropología chilena; poblaciones indígenas; bioantropología poblaciones extremo austral; crecimiento y desarrollo; estructuras maxilodentarias; dermatoglifos; grupos sanguíneos; HLA; polimorfismos ADN; mezcla genética; consanguinidad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4H3FSS9D","journalArticle","2019","Palacios, Cristobal; Sierpe G., Víctor","Análisis bioarqueológico de un feto anencefálico del sitio arqueológico Cueva de los Niños (Provincia De Última Esperanza, Región De Magallanes, Chile): a 29 años de su hallazgo","Magallania","","","","http://www.magallania.cl/index.php/magallania/article/view/1152","","2019","2021-08-07 14:50:56","2021-08-07 15:07:53","","107–124","","2","47","","","","","","","","","","","","","","","","","Extremo Sur;Bioarqueología,Osteología","","","","Patagonia; bioarqueología; anencefalia; embarazo múltiple; gemelos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2WF2EXGS","journalArticle","1980","Munizaga, Juan R.","Esquema de la Antropología Física del Norte de Chile","Chungara, Revista de Antropología Chilena","","","","http://www.chungara.cl/Vols/1980/Vol6/Esquema_de_la_antropologia_fisica_del_norte_de_Chile.pdf","","1980","2021-04-02 19:05:04","2021-08-10 04:01:46","","124-136","","","6","","","","","","","","","","","","","","","","","Norte Grande;Bioarqueología","","","http://chungara.cl/Vols/1980/Vol6/Esquema_de_la_antropologia_fisica_del_norte_de_Chile.pdf","deformación craneana; Chinchorro; momificación artificial; patología; deformación craneana intencional","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LSVPIX4W","bookSection","2014","Arriaza, Bernardo T.; Standen, Vivien G.","Black and red Chinchorro mummies: construction, raw materials and social milieu","The Chinchorro Culture: A Comparative Perspective. The archaeology of the earliest human mummification","","","","http://www.unesco.org/new/fileadmin/MULTIMEDIA/FIELD/Mexico/chinchorro4_02.pdf","","2014","2021-08-10 04:09:34","2021-08-10 16:39:56","","53-70","","","","","","","","","","","UNESCO","Chile","","","","","","","","Norte Grande;Bioarqueología","","","","Chinchorro; mummies","","Sanz, Nuria; Arriaza, Bernardo T.; Standen, Vivien G.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QRKW2YJG","journalArticle","2021","Pellegrino-Hurtado, Constanza; Herrera-Soto, María José; Opazo-Sepúlveda, Camila; Bugueño-Telias, Macarena","Reentierro de cuerpos humanos en el cementerio salitrero Lagunas (Región de Tarapacá, Norte de Chile). Una propuesta ética en el contexto de impacto ambiental","Revista Chilena de Antropología","","0719-1472","10.5354/0719-1472.2021.64432","https://revistadeantropologia.uchile.cl/index.php/RCA/article/view/64432","El hallazgo fortuito de restos humanos asociados a una ex oficina salitrera en el norte de Chile requirió el desarrollo de un plan de trabajo interdisciplinario para su tratamiento y disposición final. Este artículo explicita los criterios de intervención empleados para la conservación, el análisis bioantropológico y, finalmente, el reentierro de cada individuo identificado. Un objetivo central de este proyecto fue el tratamiento ético y la conservación de los restos humanos en actividades de impacto ambiental, lo cual constituye una propuesta innovadora en el contexto local. A través de este proceso, fue posible identificar la inexistencia de protocolos a nivel nacional que orienten el tratamiento técnico de los restos bioantropológicos, previo a su reentierro. Esto refleja la necesidad de desarrollar nuevos estándares más alineados con los valores culturales y expectativas de las comunidades.","2021","2021-08-10 04:19:26","2021-08-10 16:06:53","","19–58","","43","","","","","","","","","","","","","","","","","","Norte Grande;Bioarqueología,Manejo de cuerpos humanos","","","","conservación; cementerio histórico; cuerpos humanos; impacto ambiental; reentierro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4WTQEF99","journalArticle","1980","Kaltwasser, Jorge; Medina, Alberto; Munizaga, Juan R.","Cementerio del periodo arcaico en Cuchipuy","Revista Chilena de Antropología","","0719-1472","10.5354/0719-1472.2011.17721","https://revistadeantropologia.uchile.cl/index.php/RCA/article/view/17721","Debido a la información proporcionada por el dueño de un predio en la localidad de Cuchipuy, confirmamos en 1978 la existencia de restos óseos humanos al costado de un camino que corta parte de un cerrito, llamado por los lugareños Ël Cerrillo\"", y pudimos comprobar que corresponde a un cementerio precolombino.","1980","2018-02-14 07:35:56","2021-08-10 15:52:04","","109-123","","3","","","","","","","","","","","","","","","","","","Centro;Bioarqueología","","","","cementerio; Cuchipuy; periodo Arcaico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R9SFVII6","journalArticle","1990","Munizaga, Juan R.","Cavidad glenoidea escapular. ¿Estabilidad o cambio morfológico?","Revista Chilena de Antropología","","0719-1472","10.5354/0719-1472.2011.17588","https://revistadeantropologia.uchile.cl/index.php/RCA/article/view/17588","","1990","2021-08-10 04:27:12","2021-08-10 04:33:07","","83-86","","9","","","","","","","","","","","","","","","","","","Sin región,Norte Grande,Centro;Osteología,Paleoantropología","","","","cavidad glenoidea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HJPEDYUX","journalArticle","1984","Kaltwasser, Jorge; Medina, Alberto; Munizaga, Juan R.","El hombre de Cuchipuy (Prehistoria de Chile Central)","Revista Chilena de Antropología","","0719-1472","10.5354/0719-1472.2011.17632","https://revistadeantropologia.uchile.cl/index.php/RCA/article/view/17632","-","1984","2021-08-10 04:33:46","2021-08-10 04:37:08","","43-48","","4","","","","","","","","","","","","","","","","","","Centro;Bioarqueología","","","","Cuchipuy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WYMY4DNF","journalArticle","1978","Munizaga, Juan R.","Microevolución en Poblaciones Rurales Contemporáneas de Chiloé","Revista Chilena de Antropología","","0719-1472","10.5354/0719-1472.2012.17801","https://revistadeantropologia.uchile.cl/index.php/RCA/article/view/17801","","1978","2021-08-10 04:37:08","2021-08-10 16:46:19","","143-153","","1","","","","","","","","","","","","","","","","","","Sur;Genética,Población viva","","","","microevolución; Chiloé","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AZKHR9SJ","journalArticle","1984","Munizaga, Juan R.","Cráneos de paredes gruesas","Revista Chilena de Antropología","","0719-1472","10.5354/0719-1472.2011.17631","https://revistadeantropologia.uchile.cl/index.php/RCA/article/view/17631","","1984","2021-08-10 04:43:55","2021-08-10 04:48:06","","31-42","","4","","","","","","","","","","","","","","","","","","Fuera de Chile;Paleoantropología,Osteología","","","","hipótesis; espesores craneanos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AHFEGUUE","journalArticle","1978","Munizaga, Juan R.","Antropología Física de Chiloé (Explicación preliminar)","Revista Chilena de Antropología","","0719-1472","10.5354/0719-1472.2012.17798","https://revistadeantropologia.uchile.cl/index.php/RCA/article/view/17798","","1978","2021-08-10 04:48:33","2021-08-10 16:46:15","","125","","1","","","","","","","","","","","","","","","","","","Sur;Otro","","","","Chiloé; Centro de Estudios Antropológicos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YTNCYI62","journalArticle","1960","Munizaga, Juan R.","Estudios sobre cráneos de paredes gruesas","Centro de Estudios Antropológicos","","","","https://obtienearchivo.bcn.cl/obtieneimagen?id=documentos/10221.1/55412/1/254906.pdf","","1960","2021-08-10 04:53:57","2021-08-10 05:07:32","","20-61","","1","10","","","","Antropología Física Chilena","","","Antropología Física Chilena","","","","","","","","","","Sin región,Rapa Nui,Norte Grande;Paleoantropología,Osteología","","","","espesores craneanos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DKJ7BW28","journalArticle","1960","Sandoval, Luis","Grupos sanguíneos en la provincia de Concepción","Centro de Estudios Antropológicos","","","","https://obtienearchivo.bcn.cl/obtieneimagen?id=documentos/10221.1/55412/1/254906.pdf","","1960","2021-08-10 05:08:00","2021-08-10 05:10:02","","10-17","","1","10","","","","Antropología Física Chilena","","","Antropología Física Chilena","","","","","","","","","","Sur;Genética,Población viva","","","","Concepción; grupos sanguíneos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2RCI4MGJ","book","1937","Latcham, Ricardo E.","Deformación del cráneo en la región de los atacameños y diaguitas","","","","","","","1937","2021-08-10 05:11:28","2021-08-10 05:14:14","","","","","","","","","","","","","Anales del Museo Argentno de Ciencias Naturales","Buenos Aires","","","","","","","","Norte Grande,Norte Chico;Bioarqueología","","","","deformación craneana; Diaguitas; Atacameños","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FCEHYCQM","journalArticle","1975","Munizaga, Juan R.; Allison, Marvin J.; Gerszten, Enrique; Klurfeld, David M.","Pneumoconiosis in Chilean miners of the 16th century","Bulletin of the New York Academy of Medicine","","0028-7091","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1749751/","","1975","2021-08-10 05:24:33","2021-08-10 05:28:48","2021-08-10","1281-93","","11","51","","","","","","","","","","","","","","","PubMed","","Norte Grande;Bioarqueología","","","","pneumoconiosis; miners","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66Z8DC8G","journalArticle","2015","Arriaza, Bernardo T.; Standen, Vivien G.; Santoro, Calogero M.; Hidalgo, Jorge","De Richmond a Arica: en memoria de Marvin Jerome Allison","Chungará (Arica)","","0717-7356","10.4067/S0717-73562015000400001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562015000400001&lng=en&nrm=iso&tlng=en","","2015-12","2021-08-10 05:27:31","2021-08-10 16:19:09","2021-08-10 05:27:31","543-547","","4","47","","Chungará (Arica)","DE RICHMOND A ARICA","","","","","","","en","","","","","DOI.org (Crossref)","","Sin región;Otro","","C:\Users\yo\Zotero\storage\4Z5CZIH4\Arriaza et al. - 2015 - DE RICHMOND A ARICA EN MEMORIA DE MARVIN JEROME A.pdf","","Marvin Jerome Allison","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
